LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Keywords	Length	N: MS/MS count	N: -Log Student's T-test p-value MT_WT	N: Student's T-test q-value MT_WT	N: Student's T-test Difference MT_WT	N: Student's T-test Test statistic MT_WT	Protein names	Gene Names	T: Protein IDs	T: Majority protein IDs	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Student's T-test Significant MT_WT	C: Student's T-test significant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	T: id	Entry Name	Organism
28.1144008636475	28.4118003845215	28.3229999542236	28.1961994171143	28.5846004486084	28.4540996551514	28.1765003204346	28.0785007476807	DNA repair [GO:0006281];DNA replication [GO:0006260];negative regulation of DNA-templated transcription [GO:0045892];proteolysis [GO:0006508];SOS response [GO:0009432]		DNA binding [GO:0003677];serine-type endopeptidase activity [GO:0004252]	Autocatalytic cleavage;DNA damage;DNA repair;DNA replication;DNA-binding;Hydrolase;Repressor;SOS response;Transcription;Transcription regulation	202	29	0.179017	0.792799	-0.0620656	-0.252062	LexA repressor (EC 3.4.21.88)	lexA KPN78578_43620 KPN_04431	A6TGV2	A6TGV2						9	9	9	60.4	60.4	60.4	22.303	0	69.322	2749800000	1661	LEXA_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.8402996063232	31.8358993530273	31.7376003265381	32.013801574707	33.8699989318848	33.7563018798828	32.3771018981934	33.9241981506348					86	136	2.31241	0.0117143	-1.62499	-3.34741	CsbD-like domain-containing protein	yjbJ KPN_04433	A6TGV4	A6TGV4				+	MT_WT	11	11	11	60.5	60.5	60.5	10.133	0	106.64	68910000000	1662	A6TGV4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
26.0536003112793	26.3754997253418	26.5256004333496	26.7488994598389	24.6450004577637	26.3008003234863	26.7912006378174	26.4379997253418			DNA-binding transcription factor activity [GO:0003700]	Iron;Metal-binding;Zinc	173	12	0.32506	0.497772	0.382167	0.626053	Transcriptional repressor of Zn transport system	zur KPN_04434	A6TGV5	A6TGV5						4	4	4	31.8	31.8	31.8	19.364	0	10.184	617630000	1663	A6TGV5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.4846000671387	29.0279006958008	28.0191993713379	28.4712009429932	28.7499008178711	28.7152996063232	28.7695999145508	28.4554004669189					162	9	0.334895	0.574162	-0.171804	-0.52054	Hemolysin	KPN_04435	A6TGV6	A6TGV6						6	6	6	42	42	42	18.739	0	19.093	3099300000	1664	A6TGV6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.6448993682861	27.5351009368896	27.2789001464844	28.7604007720947	27.2310009002686	27.9496994018555	27.180700302124	28.6243991851807			flavin adenine dinucleotide binding [GO:0050660];FMN binding [GO:0010181];tRNA binding [GO:0000049];tRNA-dihydrouridine20 synthase activity [GO:0102264]	Flavoprotein;FMN;NADP;Oxidoreductase;RNA-binding;tRNA processing;tRNA-binding	313	12	0.246213	0.594831	0.308357	0.496804	tRNA-dihydrouridine(20/20a) synthase (EC 1.3.1.91) (U20-specific dihydrouridine synthase) (U20-specific Dus) (tRNA-dihydrouridine synthase A)	yjbN dusA KPN_04436	A6TGV7	A6TGV7						6	6	6	26.5	26.5	26.5	34.9	0	37.721	2340700000	1665	A6TGV7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.1133003234863	30.1488990783691	30.1245994567871	30.1509990692139	30.9365005493164	31.1348991394043	31.0520992279053	30.8227005004883			oxidoreductase activity [GO:0016491];zinc ion binding [GO:0008270]	Oxidoreductase	327	134	4.7742	0.004	-0.852074	-4.7381	Quinone oxidoreductase	qor KPN_04438	A6TGV9	A6TGV9				+	MT_WT	18	18	18	61.5	61.5	61.5	35.199	0	142.11	13324000000	1666	A6TGV9_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.6979007720947	29.8414993286133	29.9326992034912	29.8659992218018	28.7502002716064	29.7390003204346	29.9559001922607	29.6849002838135	DNA replication, synthesis of RNA primer [GO:0006269]	primosome complex [GO:1990077]	ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];DNA binding [GO:0003677];DNA helicase activity [GO:0003678]	ATP-binding;DNA replication;DNA-binding;Helicase;Hydrolase;Nucleotide-binding;Primosome	471	81	0.510076	0.388773	0.302056	0.788856	Replicative DNA helicase (EC 3.6.4.12)	dnaB KPN_04439	A6TGW0	A6TGW0						17	17	17	43.7	43.7	43.7	52.465	0	88.296	7295800000	1667	A6TGW0_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.9608993530273	29.92919921875	29.8775005340576	29.6315002441406	29.5916996002197	29.511999130249	29.7520008087158	29.5778007507324	D-alanine biosynthetic process [GO:0030632]		alanine racemase activity [GO:0008784];pyridoxal phosphate binding [GO:0030170]	Isomerase;Pyridoxal phosphate	359	50	1.43082	0.196662	0.241396	1.1977	Alanine racemase (EC 5.1.1.1)	alr KPN_04440	A6TGW1	A6TGW1						13	13	13	44.6	44.6	44.6	39.012	0	29.927	7401600000	1668	A6TGW1_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.0781993865967	31.0130004882813	31.1375999450684	31.1131992340088	31.0429992675781	31.2194004058838	30.9316005706787	30.9925994873047	amino acid metabolic process [GO:0006520];biosynthetic process [GO:0009058]		pyridoxal phosphate binding [GO:0030170];transaminase activity [GO:0008483]	Aminotransferase;Transferase	397	142	0.23172	0.824926	0.0388203	0.217269	Aminotransferase (EC 2.6.1.-)	tyrB KPN_04441	A6TGW2;A6T876	A6TGW2						17	17	17	58.2	58.2	58.2	43.287	0	128.6	18772000000	1669	A6TGW2_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.7234992980957	28.425199508667	28.4151000976563	28.4216995239258	27.4578990936279	27.4225997924805	27.8449001312256	27.4447002410889		outer membrane-bounded periplasmic space [GO:0030288]	acid phosphatase activity [GO:0003993];metal ion binding [GO:0046872]	Hydrolase;Magnesium;Metal-binding;Periplasm;Signal	237	15	3.55362	0.00672	0.953884	4.01823	Class B acid phosphatase (EC 3.1.3.2)	aphA KPN_04442	A6TGW3	A6TGW3				+	MT_WT	5	5	5	33.3	33.3	33.3	26.102	0	15.436	2430800000	1670	A6TGW3_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.2938995361328	28.4768009185791	28.4720001220703	28.2810001373291	29.2390003204346	28.8903999328613	28.6135997772217	28.6189002990723					108	31	1.57559	0.0871229	-0.459588	-1.71233	Protein yjbR	yjbR KPN_04444	A6TGW5	A6TGW5						6	6	6	56.5	56.5	56.5	12.295	0	38.028	3465400000	1671	A6TGW5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.9018993377686	31.7520999908447	31.81130027771	31.5722007751465	31.6893997192383	31.5804004669189	31.7108993530273	31.5214996337891	nucleotide-excision repair [GO:0006289];SOS response [GO:0009432]	cytoplasm [GO:0005737];excinuclease repair complex [GO:0009380]	ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];DNA binding [GO:0003677];excinuclease ABC activity [GO:0009381];zinc ion binding [GO:0008270]	ATP-binding;Cytoplasm;DNA damage;DNA excision;DNA repair;DNA-binding;Excision nuclease;Metal-binding;Nucleotide-binding;Repeat;SOS response;Zinc;Zinc-finger	941	238	0.803433	0.452004	0.133849	0.690184	UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)	uvrA KPN_04445	A6TGW6	A6TGW6						38	38	38	45.6	45.6	45.6	103.97	0	227.07	28736000000	1672	A6TGW6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.9223003387451	31.1201992034912	30.8115997314453	30.7183990478516	31.1527004241943	31.7201995849609	30.2537002563477	30.5704002380371	DNA recombination [GO:0006310];DNA repair [GO:0006281];DNA replication [GO:0006260]		single-stranded DNA binding [GO:0003697]	3D-structure;DNA damage;DNA recombination;DNA repair;DNA replication;DNA-binding	174	87	0.0319519	0.938839	-0.0311341	-0.0697247	Single-stranded DNA-binding protein (SSB)	ssb KPN_04446	A6TGW7;A6TIR6;A6TID9	A6TGW7						11	11	11	79.9	79.9	79.9	18.711	0	89.191	17464000000	1673	A6TGW7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
22.2861003875732	24.6305999755859	25.7180995941162	26.0209999084473	24.5342998504639	26.328800201416	28.1441993713379	28.7113990783691					222	14	0.904172	0.0951782	-2.26572	-1.64047	S-transferase	yfcG KPN_04464	A6TGY5	A6TGY5						4	4	4	25.7	25.7	25.7	25.135	0	27.084	946240000	1675	A6TGY5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.6921005249023	28.1380996704102	28.6173992156982	28.6700000762939	28.718900680542	28.9794006347656	28.6518993377686	28.1693992614746	sodium ion transport [GO:0006814]	plasma membrane [GO:0005886]	antiporter activity [GO:0015297]	Antiport;Cell inner membrane;Cell membrane;Ion transport;Membrane;Sodium;Sodium transport;Transmembrane;Transmembrane helix;Transport	539	40	0.183614	0.73777	-0.100503	-0.309129	Sodium:hydrogen antiporter (CPA1 family)	yjcE KPN_04466	A6TGY7	A6TGY7						7	7	7	12.4	12.4	12.4	58.996	0	30.176	4152000000	1676	A6TGY7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
24.949499130249	26.2409000396729	25.9085006713867	26.082799911499	25.756799697876	25.2497997283936	27.4650993347168	25.8036003112793			DNA binding [GO:0003677];DNA-binding transcription factor activity [GO:0003700]	DNA-binding;Transcription;Transcription regulation	293	10	0.190983	0.661814	-0.273407	-0.405862	Transcriptional regulator, LysR family	KPN_04467	A6TGY8	A6TGY8						2	2	2	9.2	9.2	9.2	33.316	0	4.7542	591000000	1677	A6TGY8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
24.3710994720459	25.7236995697021	25.3118991851807	24.80299949646	25.2348003387451	25.6026000976563	26.015100479126	24.8843994140625	acetyl-CoA biosynthetic process from acetate [GO:0019427];chemotaxis [GO:0006935]		acetate-CoA ligase activity [GO:0003987];AMP binding [GO:0016208];ATP binding [GO:0005524];metal ion binding [GO:0046872]	Acetylation;ATP-binding;Ligase;Magnesium;Metal-binding;Nucleotide-binding	652	4	0.448228	0.395041	-0.381832	-0.774148	Acetyl-coenzyme A synthetase (AcCoA synthetase) (Acs) (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	acs KPN_04478	A6TGZ9	A6TGZ9						2	2	2	4.8	4.8	4.8	71.996	0	7.0866	344490000	1678	A6TGZ9_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
25.3229007720947	25.2306995391846	25.2670001983643	25.0884990692139	24.5408992767334	25.3209991455078	25.2308006286621	26.0139999389648	formate metabolic process [GO:0015942]		formate dehydrogenase (NAD+) activity [GO:0008863];metal ion binding [GO:0046872];molybdopterin cofactor binding [GO:0043546]	Metal-binding;NAD	559	5	0.0570403	0.903807	-0.0493536	-0.118498	Uncharacterized protein	fdhF KPN_04482	A6TH03	A6TH03						4	3	3	10.9	9.7	9.7	62.524	0	10.417	351440000	1679	A6TH03_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.5562000274658	27.6756992340088	27.3922996520996	27.3285007476807	28.4622001647949	28.1282005310059	27.4845008850098	27.7119007110596					92	28	0.236397	0.62999	-0.208542	-0.445662	Alkylphosphonate uptake protein in phosphonate metabolism	phnA KPN_04502	A6TH23	A6TH23						3	3	3	39.1	39.1	39.1	10.12	0	11.965	2096100000	1680	A6TH23_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.4708995819092	29.407600402832	30.0088996887207	29.4747009277344	30.1471996307373	30.4043998718262	28.2418994903564	29.9044990539551		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	Cell membrane;Coiled coil;Membrane;Transmembrane;Transmembrane helix	486	25	0.0584279	0.88927	-0.0839944	-0.135656	Low-affinity transport system proline permease II	proP KPN_04503	A6TH24	A6TH24						8	8	8	18.3	18.3	18.3	53.108	0	65.774	7565400000	1681	A6TH24_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.1749992370605	31.5452995300293	31.3162994384766	31.1798992156982	31.2504997253418	30.9964008331299	31.5771007537842	31.0025997161865					318	143	0.244299	0.696601	0.097445	0.356664	Chaperonin GroEL	groEL KPN_04507	A6TH28	A6TH28						13	13	13	34.6	34.6	34.6	35.285	0	77.467	21287000000	1682	A6TH28_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.618200302124	30.5778007507324	30.8999996185303	31.1049003601074	32.005500793457	31.9766998291016	31.2071990966797	31.640100479126	protein folding [GO:0006457]	cytoplasm [GO:0005737];nucleoid [GO:0009295]	bent DNA binding [GO:0003681];unfolded protein binding [GO:0051082]	3D-structure;Chaperone;Cytoplasm;DNA-binding	305	171	2.17313	0.0272453	-0.907161	-2.70802	Curved DNA-binding protein	cbpA KPN_04509	A6TH30	A6TH30				+	MT_WT	16	16	16	56.1	56.1	56.1	34.432	0	187	22598000000	1683	A6TH30_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.3448009490967	28.5785007476807	27.8500003814697	28.3309993743896	28.0503005981445	28.0835990905762	28.6585006713867	28.0487995147705				Redox-active center;Signal	261	12	0.114042	0.834251	0.0657377	0.202225	DSBA oxidoreductase	KPN_04511	A6TH32	A6TH32						2	2	2	6.9	6.9	6.9	27.69	0.0016863	1.2688	2706400000	1684	A6TH32_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.3866996765137	29.2444000244141	28.8050994873047	28.6690998077393	26.9377994537354	26.9435997009277	28.2567005157471	26.3307991027832			poly-beta-1,6-N-acetyl-D-glucosamine transmembrane transporter activity [GO:1901515]	Signal	805	6	2.30702	0.0113469	1.90911	3.45817	Poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA	KPN_04514	A6TH35	A6TH35				+	MT_WT	2	2	2	3.1	3.1	3.1	91.015	0.0055432	0.75805	2937800000	1685	A6TH35_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.5900001525879	29.1555004119873	29.3680000305176	29.5424003601074	29.7590999603271	29.4295997619629	29.2824993133545	29.4179000854492			DNA binding [GO:0003677]	DNA-binding	196	35	0.158524	0.814553	-0.0583005	-0.231008	Regulator (TetR/AcrR family)	yjdC KPN_04525	A6TH45	A6TH45						8	8	8	33.2	33.2	33.2	22.329	0	22.882	6057700000	1686	A6TH45_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
33.0122985839844	33.0774002075195	32.9356002807617	32.8678016662598	33.0671005249023	32.6565017700195	32.7290000915527	32.7655982971191	aspartate metabolic process [GO:0006531];tricarboxylic acid cycle [GO:0006099]		aspartate ammonia-lyase activity [GO:0008797]	Lyase	478	232	0.8337	0.390159	0.1687	0.794526	Aspartate ammonia-lyase (Aspartase) (EC 4.3.1.1)	aspA KPN_04529	A6TH49	A6TH49						16	16	16	42.3	42.3	42.3	52.08	0	178.43	65202000000	1687	A6TH49_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
36.8899993896484	36.6442985534668	36.6217002868652	36.5120010375977	36.3218994140625	36.132999420166	36.6938018798828	36.3132019042969		cytoplasm [GO:0005737]	ATP binding [GO:0005524];protein folding chaperone [GO:0044183]	Chaperone;Cytoplasm	97	1854	1.10615	0.199518	0.301537	1.19017	Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10)	groES groS KPN78578_44620 KPN_04532	A6TH52	A6TH52						13	13	13	79.4	79.4	79.4	10.384	0	92.904	8.32E+11	1688	CH10_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
39.4733009338379	39.3763999938965	39.3955001831055	39.369800567627	39.1539001464844	39.1327018737793	39.3982009887695	39.010799407959	protein refolding [GO:0042026]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];ATP-dependent protein folding chaperone [GO:0140662];isomerase activity [GO:0016853];unfolded protein binding [GO:0051082]	ATP-binding;Chaperone;Cytoplasm;Isomerase;Nucleotide-binding	548	9097	1.45912	0.205249	0.229862	1.1747	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60)	groEL groL KPN78578_44630 KPN_04533	A6TH53	A6TH53						73	73	73	93.6	93.6	93.6	57.125	0	323.31	5.65E+12	1689	CH60_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
25.9671993255615	NaN	25.8864994049072	26.4745006561279	26.1557006835938	NaN	26.5072002410889	26.1140003204346			4 iron, 4 sulfur cluster binding [GO:0051539];catalytic activity [GO:0003824];metal ion binding [GO:0046872]	4Fe-4S;Iron;Iron-sulfur;Metal-binding;Pyridoxal phosphate;S-adenosyl-L-methionine	342	3	0.269319	0.636145	-0.149584	-0.448675	L-lysine 2,3-aminomutase (EF-P post-translational modification enzyme B)	yjeK KPN_04544	A6TH64	A6TH64						3	3	3	10.8	10.8	10.8	38.628	0	1.6776	446720000	1690	A6TH64_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
33.1127014160156	33.1879005432129	32.9762992858887	33.062198638916	34.298900604248	34.0957984924316	32.7784004211426	33.3356018066406		cytosol [GO:0005829]	translation elongation factor activity [GO:0003746]	Cytoplasm;Elongation factor;Hydroxylation;Protein biosynthesis	188	148	0.75485	0.207253	-0.542445	-1.16744	Elongation factor P (EF-P)	efp KPN78578_44750 KPN_04545	A6TH65	A6TH65						8	8	8	36.2	36.2	36.2	20.603	0	60.794	98342000000	1691	EFP_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.7390995025635	27.6284999847412	27.470100402832	27.4256992340088	26.9515991210938	27.0825004577637	27.1811008453369	25.8605995178223		plasma membrane fumarate reductase complex [GO:0045284]	succinate dehydrogenase activity [GO:0000104]	Cell inner membrane;Cell membrane;Membrane;Transmembrane;Transmembrane helix	131	14	1.35056	0.0724463	0.796899	1.87092	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein) (Quinol-fumarate reductase subunit C) (QFR subunit C)	frdC KPN78578_44810 KPN_04551	A6TH71	A6TH71						3	3	3	19.8	19.8	19.8	14.87	0	6.268	1378100000	1692	FRDC_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.4043006896973	30.5634994506836	30.3166999816895	30.4081993103027	30.4006996154785	30.2900009155273	30.4855995178223	30.202299118042	tricarboxylic acid cycle [GO:0006099]		2 iron, 2 sulfur cluster binding [GO:0051537];3 iron, 4 sulfur cluster binding [GO:0051538];4 iron, 4 sulfur cluster binding [GO:0051539];electron transfer activity [GO:0009055];fumarate reductase (menaquinone) [GO:0102040];metal ion binding [GO:0046872]	2Fe-2S;3Fe-4S;4Fe-4S;Iron;Iron-sulfur;Metal-binding;Tricarboxylic acid cycle	244	55	0.434867	0.659532	0.0785007	0.409613	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	frdB KPN_04552	A6TH72	A6TH72						7	7	7	37.3	37.3	37.3	27.237	0	32.741	11347000000	1693	A6TH72_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.4833984375	32.4252014160156	32.1679000854492	32.1082992553711	32.2821998596191	32.3082008361816	32.3918991088867	32.1982002258301	anaerobic respiration [GO:0009061];electron transport chain [GO:0022900]	plasma membrane [GO:0005886]	flavin adenine dinucleotide binding [GO:0050660];fumarate reductase (menaquinone) [GO:0102040]	Cell membrane;Electron transport;FAD;Flavoprotein;Membrane;Nucleotide-binding;Oxidoreductase;Transport	596	301	0.00354711	0.99379	0.00107384	0.00506169	Fumarate reductase flavoprotein subunit (EC 1.3.5.1)	frdA KPN_04553	A6TH73	A6TH73						36	36	36	56.9	56.9	56.9	65.551	0	313.13	43502000000	1694	A6TH73_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.9778995513916	29.7457008361816	29.4712009429932	29.0601997375488	28.9263000488281	29.4480991363525	27.8290004730225	29.1492004394531	lysyl-tRNA aminoacylation [GO:0006430];protein-lysine lysylation [GO:0071915]	cytoplasm [GO:0005737]	acid-ammonia (or amide) ligase activity [GO:0016880];ATP binding [GO:0005524];lysine-tRNA ligase activity [GO:0004824]	ATP-binding;Ligase;Nucleotide-binding	325	29	0.910645	0.138083	0.725626	1.40787	Elongation factor P--(R)-beta-lysine ligase (EF-P--(R)-beta-lysine ligase) (EC 6.3.1.-) (EF-P post-translational modification enzyme A) (EF-P-lysine lysyltransferase)	epmA yjeA KPN78578_44840 KPN_04554	A6TH74	A6TH74						9	9	9	54.5	54.5	54.5	36.845	0	52.757	5654400000	1695	EPMA_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.3826999664307	31.5680999755859	31.4270992279053	31.3938999176025	31.0771007537842	31.1856002807617	31.3976001739502	31.3733997344971	phosphatidylethanolamine biosynthetic process [GO:0006646]	plasma membrane [GO:0005886]	phosphatidylserine decarboxylase activity [GO:0004609]	Cell membrane;Decarboxylase;Lipid biosynthesis;Lipid metabolism;Lyase;Membrane;Phospholipid biosynthesis;Phospholipid metabolism;Pyruvate;Zymogen	320	149	1.09367	0.308592	0.184522	0.927184	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain;Phosphatidylserine decarboxylase beta chain]	psd KPN78578_44870 KPN_04557	A6TH77	A6TH77						12	12	12	61.2	61.2	61.2	35.494	0	162.12	22549000000	1696	PSD_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.6263999938965	28.1769008636475	27.0389003753662	26.8236999511719	26.090799331665	28.7574005126953	NaN	28.3640003204346	ribosomal small subunit biogenesis [GO:0042274]	cytoplasm [GO:0005737]	GTP binding [GO:0005525];GTPase activity [GO:0003924];metal ion binding [GO:0046872];rRNA binding [GO:0019843]	Cytoplasm;GTP-binding;Hydrolase;Metal-binding;Nucleotide-binding;Ribosome biogenesis;RNA-binding;rRNA-binding;Zinc	353	15	0.0610631	0.873872	0.179085	0.156891	Small ribosomal subunit biogenesis GTPase RsgA (EC 3.6.1.-)	rsgA KPN78578_44880 KPN_04558	A6TH78	A6TH78						6	6	6	26.3	26.3	26.3	39.235	0	20.975	2389800000	1697	RSGA_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.0830993652344	30.0627994537354	29.9722995758057	29.7842998504639	30.114200592041	30.2439994812012	29.3148002624512	29.8316993713379		cytoplasm [GO:0005737]	3'-5'-RNA exonuclease activity [GO:0000175];nucleic acid binding [GO:0003676]	Cytoplasm;Exonuclease;Hydrolase;Nuclease	181	73	0.178597	0.744614	0.0994449	0.303129	Oligoribonuclease (EC 3.1.15.-)	orn KPN78578_44890 KPN_04559	A6TH79	A6TH79						9	9	9	44.8	44.8	44.8	20.734	0	61.506	8692600000	1698	ORN_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
26.0379009246826	27.1263008117676	27.8651008605957	28.0998001098633	27.0935001373291	28.3626003265381	28.5368003845215	28.7633991241455	nicotinamide nucleotide metabolic process [GO:0046496];phosphorylation [GO:0016310]		ADP-dependent NAD(P)H-hydrate dehydratase activity [GO:0052855];ATP binding [GO:0005524];kinase activity [GO:0016301];metal ion binding [GO:0046872];NADHX epimerase activity [GO:0052856];NADPHX epimerase activity [GO:0052857]	ATP-binding;Isomerase;Kinase;Lyase;Metal-binding;NAD;NADP;Nucleotide-binding;Potassium;Transferase	508	29	0.747261	0.166279	-0.90677	-1.28244	Bifunctional NAD(P)H-hydrate repair enzyme (Nicotinamide nucleotide repair protein) [Includes: ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136) (ADP-dependent NAD(P)HX dehydratase);NAD(P)H-hydrate epimerase (EC 5.1.99.6)]	yjeF nnrD nnrE KPN_04565	A6TH82	A6TH82						6	6	6	15.7	15.7	15.7	53.412	0	43.573	2097300000	1700	A6TH82_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.1445007324219	27.2516994476318	28.324499130249	28.2714004516602	28.1833000183105	28.7816009521484	28.9391994476318	28.5804996490479	tRNA threonylcarbamoyladenosine modification [GO:0002949]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]	ATP-binding;Nucleotide-binding	153	36	1.08051	0.114423	-0.623116	-1.5157	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)	yjeE KPN_04566	A6TH83	A6TH83						4	4	4	40.5	40.5	40.5	16.981	0	58.015	2915300000	1701	A6TH83_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
25.6713008880615	26.2639007568359	26.2646007537842	26.486499786377	25.9554996490479	26.1294002532959	27.7070007324219	29.2532005310059	peptidoglycan catabolic process [GO:0009253]		N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]	Signal	447	18	0.661985	0.192747	-1.08973	-1.20723	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	amiB KPN_04567	A6TH84	A6TH84						2	2	2	6.9	6.9	6.9	48.083	0	62.193	1287600000	1702	A6TH84_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
20.8010997772217	22.1201992034912	24.0242004394531	24.6499004364014	22.9424991607666	23.4796009063721	23.9853992462158	24.8433990478516	mismatch repair [GO:0006298]	mismatch repair complex [GO:0032300]	ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];ATP-dependent DNA damage sensor activity [GO:0140664];mismatched DNA binding [GO:0030983]	DNA damage;DNA repair	619	10	0.417182	0.354254	-0.913871	-0.845024	DNA mismatch repair protein MutL	mutL KPN78578_44950 KPN_04568	A6TH85	A6TH85						3	3	3	6	6	6	67.627	0	11.465	118060000	1703	MUTL_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
